station,datetime,temp,pressure,humidity,windspeed,winddeg,cloudall,weathermain,day_of_week,hour,traffic_level,sea_level,population,population_density,household,household_density,green_space,green_space_area,factory_num,factory_area,lat,lon,pm10,pm2_5,so2,no2,o3,co,month,station_10T,station_11T,station_12T,station_15T,station_3T,station_5T,station_61T,season_Hot Season,season_Rainy Season
5T,2025-04-09 02:00:00,304.22333333333336,1011.6666666666666,56.66666666666666,3.97,186.33333333333331,100.0,Clouds,2,2,1.0,10.0,40077.0,4788.74,32138.0,0.38,22.97,0.11,188.0,54185.0,13.7367,100.5231,253.35,139.66,143.05,73.34,0.46,5393.98,4,0,0,0,0,0,1,0,True,0
5T,2025-04-09 03:00:00,305.22,1012.0,52.0,4.44,185.0,100.0,Clouds,2,3,1.0,10.0,40077.0,4788.74,32138.0,0.38,22.97,0.11,188.0,54185.0,13.7367,100.5231,261.96,143.64,164.03,87.74,0.85,5821.23,4,0,0,0,0,0,1,0,True,0
5T,2025-04-09 04:00:00,306.01,1011.0,49.333333333333336,4.573333333333333,184.33333333333331,100.0,Clouds,2,4,1.6666666666666663,10.0,40077.0,4788.74,32138.0,0.38,22.97,0.11,188.0,54185.0,13.7367,100.5231,150.94,82.91,97.28,97.33,0.76,3524.78,4,0,0,0,0,0,1,0,True,0
5T,2025-04-09 05:00:00,306.8,1010.0,46.66666666666666,4.706666666666667,183.66666666666663,100.0,Clouds,2,5,2.333333333333333,10.0,40077.0,4788.74,32138.0,0.38,22.97,0.11,188.0,54185.0,13.7367,100.5231,119.7,67.5,82.97,105.56,0.75,2964.02,4,0,0,0,0,0,1,0,True,0
5T,2025-04-09 06:00:00,307.59,1009.0,44.0,4.84,183.0,100.0,Clouds,2,6,3.0,10.0,40077.0,4788.74,32138.0,0.38,22.97,0.11,188.0,54185.0,13.7367,100.5231,113.22,66.59,83.92,109.67,1.05,2910.61,4,0,0,0,0,0,1,0,True,0
5T,2025-04-09 07:00:00,307.71,1008.0,42.66666666666666,4.953333333333333,180.33333333333331,99.0,Clouds,2,7,3.0,10.0,40077.0,4788.74,32138.0,0.38,22.97,0.11,188.0,54185.0,13.7367,100.5231,103.55,63.92,81.06,108.3,0.49,2803.8,4,0,0,0,0,0,1,0,True,0
5T,2025-04-09 08:00:00,307.83,1007.0,41.333333333333336,5.066666666666666,177.66666666666666,98.0,Clouds,2,8,3.0,10.0,40077.0,4788.74,32138.0,0.38,22.97,0.11,188.0,54185.0,13.7367,100.5231,92.78,60.62,78.2,104.19,0.08,2670.29,4,0,0,0,0,0,1,0,True,0
5T,2025-04-09 09:00:00,307.95,1006.0,40.0,5.18,175.0,97.0,Clouds,2,9,3.0,10.0,40077.0,4788.74,32138.0,0.38,22.97,0.11,188.0,54185.0,13.7367,100.5231,84.44,56.95,73.43,100.08,0.07,2536.77,4,0,0,0,0,0,1,0,True,0
5T,2025-04-09 10:00:00,306.64,1006.3333333333334,46.0,5.51,178.66666666666666,95.66666666666669,Clouds,2,10,3.0,10.0,40077.0,4788.74,32138.0,0.38,22.97,0.11,188.0,54185.0,13.7367,100.5231,104.9,72.29,75.34,94.59,0.02,3631.59,4,0,0,0,0,0,1,0,True,0
5T,2025-04-09 11:00:00,305.33,1006.6666666666666,52.0,5.84,182.33333333333331,94.33333333333331,Clouds,2,11,3.0,10.0,40077.0,4788.74,32138.0,0.38,22.97,0.11,188.0,54185.0,13.7367,100.5231,151.45,106.74,96.32,100.08,0.0,5607.61,4,0,0,0,0,0,1,0,True,0
5T,2025-04-09 12:00:00,304.02,1007.0,58.0,6.17,186.0,93.0,Clouds,2,12,3.0,10.0,40077.0,4788.74,32138.0,0.38,22.97,0.11,188.0,54185.0,13.7367,100.5231,201.32,143.56,118.26,106.93,0.0,7049.56,4,0,0,0,0,0,1,0,True,0
5T,2025-04-09 13:00:00,303.65666666666664,1008.0,61.66666666666666,6.326666666666666,188.0,95.33333333333331,Clouds,2,13,3.0,10.0,40077.0,4788.74,32138.0,0.38,22.97,0.11,188.0,54185.0,13.7367,100.5231,252.0,181.19,137.33,115.16,0.0,8010.86,4,0,0,0,0,0,1,0,True,0
5T,2025-04-09 14:00:00,303.2933333333333,1009.0,65.33333333333333,6.483333333333333,190.0,97.66666666666669,Clouds,2,14,3.0,10.0,40077.0,4788.74,32138.0,0.38,22.97,0.11,188.0,54185.0,13.7367,100.5231,287.18,207.05,129.7,113.79,0.0,8224.49,4,0,0,0,0,0,1,0,True,0
5T,2025-04-09 15:00:00,302.93,1010.0,69.0,6.64,192.0,100.0,Clouds,2,15,3.0,10.0,40077.0,4788.74,32138.0,0.38,22.97,0.11,188.0,54185.0,13.7367,100.5231,292.26,205.61,85.83,98.71,0.0,7263.18,4,0,0,0,0,0,1,0,True,0
5T,2025-04-09 16:00:00,302.79,1009.6666666666666,69.33333333333333,6.136666666666667,192.0,100.0,Clouds,2,16,3.333333333333333,10.0,40077.0,4788.74,32138.0,0.38,22.97,0.11,188.0,54185.0,13.7367,100.5231,270.99,181.53,44.35,80.88,0.0,6088.26,4,0,0,0,0,0,1,0,True,0
5T,2025-04-09 17:00:00,302.65,1009.3333333333334,69.66666666666667,5.633333333333333,192.0,100.0,Clouds,2,17,3.6666666666666665,10.0,40077.0,4788.74,32138.0,0.38,22.97,0.11,188.0,54185.0,13.7367,100.5231,248.76,158.36,28.37,67.86,0.0,5180.36,4,0,0,0,0,0,1,0,True,0
5T,2025-04-09 18:00:00,302.51,1009.0,70.0,5.13,192.0,100.0,Clouds,2,18,4.0,10.0,40077.0,4788.74,32138.0,0.38,22.97,0.11,188.0,54185.0,13.7367,100.5231,236.67,144.39,22.41,58.26,0.0,4539.49,4,0,0,0,0,0,1,0,True,0
5T,2025-04-09 19:00:00,302.2,1008.3333333333334,69.33333333333333,4.47,215.66666666666663,100.0,Clouds,2,19,3.333333333333333,10.0,40077.0,4788.74,32138.0,0.38,22.97,0.11,188.0,54185.0,13.7367,100.5231,221.45,128.24,17.88,49.35,0.0,3845.22,4,0,0,0,0,0,1,0,True,0
5T,2025-04-09 20:00:00,301.89,1007.6666666666666,68.66666666666667,3.81,239.33333333333331,100.0,Clouds,2,20,2.666666666666667,10.0,40077.0,4788.74,32138.0,0.38,22.97,0.11,188.0,54185.0,13.7367,100.5231,207.3,115.95,16.69,42.5,0.0,3311.16,4,0,0,0,0,0,1,0,True,0
5T,2025-04-09 21:00:00,301.58,1007.0,68.0,3.15,263.0,100.0,Clouds,2,21,2.0,10.0,40077.0,4788.74,32138.0,0.38,22.97,0.11,188.0,54185.0,13.7367,100.5231,193.5,107.71,17.88,38.39,0.0,2990.72,4,0,0,0,0,0,1,0,True,0
5T,2025-04-09 22:00:00,301.5233333333333,1007.3333333333334,66.66666666666667,2.9033333333333333,262.6666666666667,100.0,Clouds,2,22,1.6666666666666667,10.0,40077.0,4788.74,32138.0,0.38,22.97,0.11,188.0,54185.0,13.7367,100.5231,181.65,101.44,20.27,35.99,0.0,2803.8,4,0,0,0,0,0,1,0,True,0
5T,2025-04-09 23:00:00,301.4666666666667,1007.6666666666666,65.33333333333333,2.6566666666666667,262.3333333333333,100.0,Clouds,2,23,1.3333333333333337,10.0,40077.0,4788.74,32138.0,0.38,22.97,0.11,188.0,54185.0,13.7367,100.5231,158.75,88.78,21.7,33.93,0.0,2536.77,4,0,0,0,0,0,1,0,True,0
5T,2025-04-10 00:00:00,301.41,1008.0,64.0,2.41,262.0,100.0,Clouds,3,0,1.0,10.0,40077.0,4788.74,32138.0,0.38,22.97,0.11,188.0,54185.0,13.7367,100.5231,131.58,72.77,23.84,32.9,0.02,2323.15,4,0,0,0,0,0,1,0,True,0
5T,2025-04-10 01:00:00,302.7933333333333,1008.6666666666666,58.333333333333336,2.643333333333333,253.66666666666663,100.0,Clouds,3,1,1.0,10.0,40077.0,4788.74,32138.0,0.38,22.97,0.11,188.0,54185.0,13.7367,100.5231,100.92,53.75,31.95,39.76,0.07,2082.82,4,0,0,0,0,0,1,0,True,0
5T,2025-04-10 02:00:00,304.1766666666667,1009.3333333333334,52.66666666666666,2.8766666666666665,245.33333333333331,100.0,Clouds,3,2,1.0,10.0,40077.0,4788.74,32138.0,0.38,22.97,0.11,188.0,54185.0,13.7367,100.5231,86.64,50.66,41.49,47.98,0.63,2243.04,4,0,0,0,0,0,1,0,True,0
5T,2025-04-10 03:00:00,305.56,1010.0,47.0,3.11,237.0,100.0,Clouds,3,3,1.0,10.0,40077.0,4788.74,32138.0,0.38,22.97,0.11,188.0,54185.0,13.7367,100.5231,80.77,51.29,52.45,60.32,3.04,2376.56,4,0,0,0,0,0,1,0,True,0
5T,2025-04-10 04:00:00,306.7,1008.6666666666666,44.0,3.5,225.66666666666663,100.0,Clouds,3,4,1.6666666666666663,10.0,40077.0,4788.74,32138.0,0.38,22.97,0.11,188.0,54185.0,13.7367,100.5231,63.98,40.28,50.07,69.92,14.13,1815.8,4,0,0,0,0,0,1,0,True,0
5T,2025-04-10 05:00:00,307.84000000000003,1007.3333333333334,41.0,3.89,214.33333333333331,100.0,Clouds,3,5,2.333333333333333,10.0,40077.0,4788.74,32138.0,0.38,22.97,0.11,188.0,54185.0,13.7367,100.5231,64.68,39.29,52.93,74.03,21.99,1708.98,4,0,0,0,0,0,1,0,True,0
5T,2025-04-10 06:00:00,308.98,1006.0,38.0,4.28,203.0,100.0,Clouds,3,6,3.0,10.0,40077.0,4788.74,32138.0,0.38,22.97,0.11,188.0,54185.0,13.7367,100.5231,62.6,37.68,51.5,71.29,18.6,1789.09,4,0,0,0,0,0,1,0,True,0
5T,2025-04-10 07:00:00,308.76666666666665,1005.3333333333334,39.333333333333336,4.753333333333334,195.66666666666663,100.0,Clouds,3,7,3.0,10.0,40077.0,4788.74,32138.0,0.38,22.97,0.11,188.0,54185.0,13.7367,100.5231,44.17,26.09,35.76,44.55,42.92,1281.74,4,0,0,0,0,0,1,0,True,0
5T,2025-04-10 08:00:00,308.55333333333334,1004.6666666666666,40.66666666666666,5.226666666666667,188.33333333333331,100.0,Clouds,3,8,3.0,10.0,40077.0,4788.74,32138.0,0.38,22.97,0.11,188.0,54185.0,13.7367,100.5231,40.55,24.13,32.42,40.44,53.64,1148.22,4,0,0,0,0,0,1,0,True,0
5T,2025-04-10 09:00:00,308.34,1004.0,42.0,5.7,181.0,100.0,Clouds,3,9,3.0,10.0,40077.0,4788.74,32138.0,0.38,22.97,0.11,188.0,54185.0,13.7367,100.5231,38.38,22.65,31.47,40.1,50.07,1121.52,4,0,0,0,0,0,1,0,True,0
5T,2025-04-10 10:00:00,306.57666666666665,1004.6666666666666,49.0,5.98,201.0,99.33333333333331,Clouds,3,10,3.0,10.0,40077.0,4788.74,32138.0,0.38,22.97,0.11,188.0,54185.0,13.7367,100.5231,44.77,25.75,37.19,50.72,32.19,1348.5,4,0,0,0,0,0,1,0,True,0
5T,2025-04-10 11:00:00,304.81333333333333,1005.3333333333334,56.0,6.26,221.0,98.66666666666669,Clouds,3,11,3.0,10.0,40077.0,4788.74,32138.0,0.38,22.97,0.11,188.0,54185.0,13.7367,100.5231,55.0,30.07,41.96,62.38,8.94,1642.23,4,0,0,0,0,0,1,0,True,0
5T,2025-04-10 12:00:00,303.05,1006.0,63.0,6.54,241.0,98.0,Rain,3,12,3.0,10.0,40077.0,4788.74,32138.0,0.38,22.97,0.11,188.0,54185.0,13.7367,100.5231,56.66,29.1,36.24,54.15,0.4,1588.82,4,0,0,0,0,0,1,0,True,0
5T,2025-04-10 13:00:00,302.82666666666665,1006.6666666666666,64.0,5.626666666666667,218.0,98.66666666666669,Rain,3,13,3.0,10.0,40077.0,4788.74,32138.0,0.38,22.97,0.11,188.0,54185.0,13.7367,100.5231,59.55,30.79,34.33,46.61,0.03,1575.47,4,0,0,0,0,0,1,0,True,0
5T,2025-04-10 14:00:00,302.6033333333333,1007.3333333333334,65.0,4.713333333333333,195.0,99.33333333333331,Rain,3,14,3.0,10.0,40077.0,4788.74,32138.0,0.38,22.97,0.11,188.0,54185.0,13.7367,100.5231,62.11,32.88,32.9,44.55,0.04,1548.77,4,0,0,0,0,0,1,0,True,0
5T,2025-04-10 15:00:00,302.38,1008.0,66.0,3.8,172.0,100.0,Rain,3,15,3.0,10.0,40077.0,4788.74,32138.0,0.38,22.97,0.11,188.0,54185.0,13.7367,100.5231,60.83,32.74,29.09,43.18,0.21,1415.25,4,0,0,0,0,0,1,0,True,0
5T,2025-04-10 16:00:00,302.4766666666667,1007.6666666666666,66.66666666666667,3.7666666666666666,176.0,100.0,Rain,3,16,3.333333333333333,10.0,40077.0,4788.74,32138.0,0.38,22.97,0.11,188.0,54185.0,13.7367,100.5231,57.28,31.72,25.51,43.18,0.97,1308.44,4,0,0,0,0,0,1,0,True,0
5T,2025-04-10 17:00:00,302.5733333333333,1007.3333333333334,67.33333333333333,3.733333333333333,180.0,100.0,Rain,3,17,3.6666666666666665,10.0,40077.0,4788.74,32138.0,0.38,22.97,0.11,188.0,54185.0,13.7367,100.5231,52.78,29.67,23.6,43.18,2.41,1228.33,4,0,0,0,0,0,1,0,True,0
5T,2025-04-10 18:00:00,302.67,1007.0,68.0,3.7,184.0,100.0,Clouds,3,18,4.0,10.0,40077.0,4788.74,32138.0,0.38,22.97,0.11,188.0,54185.0,13.7367,100.5231,46.39,25.91,20.5,38.73,6.44,1068.12,4,0,0,0,0,0,1,0,True,0
5T,2025-04-10 19:00:00,302.50333333333333,1006.6666666666666,68.0,3.0733333333333333,206.0,100.0,Clouds,3,19,3.333333333333333,10.0,40077.0,4788.74,32138.0,0.38,22.97,0.11,188.0,54185.0,13.7367,100.5231,38.75,20.68,15.97,29.82,13.95,867.84,4,0,0,0,0,0,1,0,True,0
5T,2025-04-10 20:00:00,302.3366666666667,1006.3333333333334,68.0,2.4466666666666668,228.0,100.0,Clouds,3,20,2.666666666666667,10.0,40077.0,4788.74,32138.0,0.38,22.97,0.11,188.0,54185.0,13.7367,100.5231,35.27,18.0,14.42,26.73,15.91,767.71,4,0,0,0,0,0,1,0,True,0
5T,2025-04-10 21:00:00,302.17,1006.0,68.0,1.82,250.0,100.0,Rain,3,21,2.0,10.0,40077.0,4788.74,32138.0,0.38,22.97,0.11,188.0,54185.0,13.7367,100.5231,35.4,17.97,15.14,28.1,12.88,774.38,4,0,0,0,0,0,1,0,True,0
5T,2025-04-10 22:00:00,302.0966666666667,1006.3333333333334,66.33333333333333,1.9966666666666668,243.0,100.0,Rain,3,22,1.6666666666666667,10.0,40077.0,4788.74,32138.0,0.38,22.97,0.11,188.0,54185.0,13.7367,100.5231,38.9,20.16,17.17,32.56,6.62,854.49,4,0,0,0,0,0,1,0,True,0
5T,2025-04-10 23:00:00,302.0233333333333,1006.6666666666666,64.66666666666667,2.1733333333333333,236.0,100.0,Rain,3,23,1.3333333333333337,10.0,40077.0,4788.74,32138.0,0.38,22.97,0.11,188.0,54185.0,13.7367,100.5231,45.17,23.32,18.84,34.62,1.5,974.66,4,0,0,0,0,0,1,0,True,0
5T,2025-04-11 00:00:00,301.95,1007.0,63.0,2.35,229.0,100.0,Clouds,4,0,1.0,10.0,40077.0,4788.74,32138.0,0.38,22.97,0.11,188.0,54185.0,13.7367,100.5231,56.97,29.57,20.98,32.56,0.15,1255.04,4,0,0,0,0,0,1,0,True,0
5T,2025-04-11 01:00:00,303.1066666666667,1007.6666666666666,58.333333333333336,2.36,219.0,100.0,Clouds,4,1,1.0,10.0,40077.0,4788.74,32138.0,0.38,22.97,0.11,188.0,54185.0,,,,,,,,,4,0,0,0,0,0,1,0,True,0
5T,2025-04-11 02:00:00,304.2633333333333,1008.3333333333334,53.66666666666666,2.37,209.0,100.0,Clouds,4,2,1.0,10.0,40077.0,4788.74,32138.0,0.38,22.97,0.11,188.0,54185.0,,,,,,,,,4,0,0,0,0,0,1,0,True,0
5T,2025-04-11 03:00:00,305.42,1009.0,49.0,2.38,199.0,100.0,Clouds,4,3,1.0,10.0,40077.0,4788.74,32138.0,0.38,22.97,0.11,188.0,54185.0,,,,,,,,,4,0,0,0,0,0,1,0,True,0
5T,2025-04-11 04:00:00,306.55333333333334,1007.6666666666666,46.0,2.9966666666666666,187.0,100.0,Clouds,4,4,1.6666666666666663,10.0,40077.0,4788.74,32138.0,0.38,22.97,0.11,188.0,54185.0,,,,,,,,,4,0,0,0,0,0,1,0,True,0
5T,2025-04-11 05:00:00,307.68666666666667,1006.3333333333334,43.0,3.613333333333333,175.0,100.0,Clouds,4,5,2.333333333333333,10.0,40077.0,4788.74,32138.0,0.38,22.97,0.11,188.0,54185.0,,,,,,,,,4,0,0,0,0,0,1,0,True,0
5T,2025-04-11 06:00:00,308.82,1005.0,40.0,4.23,163.0,100.0,Clouds,4,6,3.0,10.0,40077.0,4788.74,32138.0,0.38,22.97,0.11,188.0,54185.0,,,,,,,,,4,0,0,0,0,0,1,0,True,0
5T,2025-04-11 07:00:00,308.5233333333333,1004.6666666666666,40.333333333333336,4.666666666666667,167.66666666666666,97.0,Clouds,4,7,3.0,10.0,40077.0,4788.74,32138.0,0.38,22.97,0.11,188.0,54185.0,,,,,,,,,4,0,0,0,0,0,1,0,True,0
5T,2025-04-11 08:00:00,308.2266666666667,1004.3333333333334,40.66666666666666,5.1033333333333335,172.33333333333334,94.0,Clouds,4,8,3.0,10.0,40077.0,4788.74,32138.0,0.38,22.97,0.11,188.0,54185.0,,,,,,,,,4,0,0,0,0,0,1,0,True,0
5T,2025-04-11 09:00:00,307.93,1004.0,41.0,5.54,177.0,91.0,Clouds,4,9,3.0,10.0,40077.0,4788.74,32138.0,0.38,22.97,0.11,188.0,54185.0,,,,,,,,,4,0,0,0,0,0,1,0,True,0
5T,2025-04-11 10:00:00,306.6433333333333,1004.6666666666666,46.66666666666666,5.376666666666667,186.66666666666663,92.33333333333331,Clouds,4,10,3.0,10.0,40077.0,4788.74,32138.0,0.38,22.97,0.11,188.0,54185.0,,,,,,,,,4,0,0,0,0,0,1,0,True,0
5T,2025-04-11 11:00:00,305.3566666666667,1005.3333333333334,52.333333333333336,5.213333333333333,196.33333333333331,93.66666666666669,Clouds,4,11,3.0,10.0,40077.0,4788.74,32138.0,0.38,22.97,0.11,188.0,54185.0,,,,,,,,,4,0,0,0,0,0,1,0,True,0
5T,2025-04-11 12:00:00,304.07,1006.0,58.0,5.05,206.0,95.0,Rain,4,12,3.0,10.0,40077.0,4788.74,32138.0,0.38,22.97,0.11,188.0,54185.0,,,,,,,,,4,0,0,0,0,0,1,0,True,0
5T,2025-04-11 13:00:00,303.2633333333333,1006.6666666666666,61.333333333333336,4.52,243.0,96.66666666666669,Rain,4,13,3.0,10.0,40077.0,4788.74,32138.0,0.38,22.97,0.11,188.0,54185.0,,,,,,,,,4,0,0,0,0,0,1,0,True,0
5T,2025-04-11 14:00:00,302.45666666666665,1007.3333333333334,64.66666666666667,3.99,280.0,98.33333333333331,Rain,4,14,3.0,10.0,40077.0,4788.74,32138.0,0.38,22.97,0.11,188.0,54185.0,,,,,,,,,4,0,0,0,0,0,1,0,True,0
5T,2025-04-11 15:00:00,301.65,1008.0,68.0,3.46,317.0,100.0,Rain,4,15,3.0,10.0,40077.0,4788.74,32138.0,0.38,22.97,0.11,188.0,54185.0,,,,,,,,,4,0,0,0,0,0,1,0,True,0
5T,2025-04-11 16:00:00,301.58666666666664,1007.6666666666666,67.66666666666667,3.16,307.3333333333333,100.0,Rain,4,16,3.333333333333333,10.0,40077.0,4788.74,32138.0,0.38,22.97,0.11,188.0,54185.0,,,,,,,,,4,0,0,0,0,0,1,0,True,0
5T,2025-04-11 17:00:00,301.5233333333333,1007.3333333333334,67.33333333333333,2.86,297.6666666666667,100.0,Rain,4,17,3.6666666666666665,10.0,40077.0,4788.74,32138.0,0.38,22.97,0.11,188.0,54185.0,,,,,,,,,4,0,0,0,0,0,1,0,True,0
5T,2025-04-11 18:00:00,301.46,1007.0,67.0,2.56,288.0,100.0,Clouds,4,18,4.0,10.0,40077.0,4788.74,32138.0,0.38,22.97,0.11,188.0,54185.0,,,,,,,,,4,0,0,0,0,0,1,0,True,0
5T,2025-04-11 19:00:00,301.26666666666665,1006.6666666666666,67.66666666666667,2.57,276.3333333333333,99.33333333333331,Clouds,4,19,3.333333333333333,10.0,40077.0,4788.74,32138.0,0.38,22.97,0.11,188.0,54185.0,,,,,,,,,4,0,0,0,0,0,1,0,True,0
5T,2025-04-11 20:00:00,301.0733333333333,1006.3333333333334,68.33333333333333,2.58,264.6666666666667,98.66666666666669,Clouds,4,20,2.666666666666667,10.0,40077.0,4788.74,32138.0,0.38,22.97,0.11,188.0,54185.0,,,,,,,,,4,0,0,0,0,0,1,0,True,0
5T,2025-04-11 21:00:00,300.88,1006.0,69.0,2.59,253.0,98.0,Clouds,4,21,2.0,10.0,40077.0,4788.74,32138.0,0.38,22.97,0.11,188.0,54185.0,,,,,,,,,4,0,0,0,0,0,1,0,True,0
5T,2025-04-11 22:00:00,300.90666666666664,1006.6666666666666,69.0,2.57,254.33333333333331,97.0,Clouds,4,22,1.6666666666666667,10.0,40077.0,4788.74,32138.0,0.38,22.97,0.11,188.0,54185.0,,,,,,,,,4,0,0,0,0,0,1,0,True,0
5T,2025-04-11 23:00:00,300.93333333333334,1007.3333333333334,69.0,2.55,255.66666666666663,96.0,Clouds,4,23,1.3333333333333337,10.0,40077.0,4788.74,32138.0,0.38,22.97,0.11,188.0,54185.0,,,,,,,,,4,0,0,0,0,0,1,0,True,0
5T,2025-04-12 00:00:00,300.96,1008.0,69.0,2.53,257.0,95.0,Clouds,5,0,1.0,10.0,40077.0,4788.74,32138.0,0.38,22.97,0.11,188.0,54185.0,,,,,,,,,4,0,0,0,0,0,1,0,True,0
5T,2025-04-12 01:00:00,302.3666666666667,1008.3333333333334,62.0,2.7066666666666666,264.6666666666667,96.66666666666669,Clouds,5,1,1.0,10.0,40077.0,4788.74,32138.0,0.38,22.97,0.11,188.0,54185.0,,,,,,,,,4,0,0,0,0,0,1,0,True,0
5T,2025-04-12 02:00:00,303.7733333333333,1008.6666666666666,55.0,2.8833333333333333,272.3333333333333,98.33333333333331,Clouds,5,2,1.0,10.0,40077.0,4788.74,32138.0,0.38,22.97,0.11,188.0,54185.0,,,,,,,,,4,0,0,0,0,0,1,0,True,0
5T,2025-04-12 03:00:00,305.18,1009.0,48.0,3.06,280.0,100.0,Clouds,5,3,1.0,10.0,40077.0,4788.74,32138.0,0.38,22.97,0.11,188.0,54185.0,,,,,,,,,4,0,0,0,0,0,1,0,True,0
5T,2025-04-12 04:00:00,306.70666666666665,1008.0,43.333333333333336,3.5900000000000003,284.3333333333333,96.0,Clouds,5,4,1.3333333333333333,10.0,40077.0,4788.74,32138.0,0.38,22.97,0.11,188.0,54185.0,,,,,,,,,4,0,0,0,0,0,1,0,True,0
5T,2025-04-12 05:00:00,308.2333333333333,1007.0,38.66666666666666,4.12,288.6666666666667,92.0,Clouds,5,5,1.6666666666666663,10.0,40077.0,4788.74,32138.0,0.38,22.97,0.11,188.0,54185.0,,,,,,,,,4,0,0,0,0,0,1,0,True,0
5T,2025-04-12 06:00:00,309.76,1006.0,34.0,4.65,293.0,88.0,Clouds,5,6,2.0,10.0,40077.0,4788.74,32138.0,0.38,22.97,0.11,188.0,54185.0,,,,,,,,,4,0,0,0,0,0,1,0,True,0
5T,2025-04-12 07:00:00,309.12,1005.6666666666666,35.666666666666664,4.726666666666667,282.6666666666667,92.0,Clouds,5,7,2.333333333333333,10.0,40077.0,4788.74,32138.0,0.38,22.97,0.11,188.0,54185.0,,,,,,,,,4,0,0,0,0,0,1,0,True,0
5T,2025-04-12 08:00:00,308.48,1005.3333333333334,37.333333333333336,4.803333333333334,272.3333333333333,96.0,Clouds,5,8,2.6666666666666665,10.0,40077.0,4788.74,32138.0,0.38,22.97,0.11,188.0,54185.0,,,,,,,,,4,0,0,0,0,0,1,0,True,0
5T,2025-04-12 09:00:00,307.84,1005.0,39.0,4.88,262.0,100.0,Clouds,5,9,3.0,10.0,40077.0,4788.74,32138.0,0.38,22.97,0.11,188.0,54185.0,,,,,,,,,4,0,0,0,0,0,1,0,True,0
5T,2025-04-12 10:00:00,306.81666666666666,1005.6666666666666,42.66666666666666,5.013333333333334,265.6666666666667,100.0,Clouds,5,10,3.0,10.0,40077.0,4788.74,32138.0,0.38,22.97,0.11,188.0,54185.0,,,,,,,,,4,0,0,0,0,0,1,0,True,0
5T,2025-04-12 11:00:00,305.7933333333333,1006.3333333333334,46.333333333333336,5.1466666666666665,269.3333333333333,100.0,Clouds,5,11,3.0,10.0,40077.0,4788.74,32138.0,0.38,22.97,0.11,188.0,54185.0,,,,,,,,,4,0,0,0,0,0,1,0,True,0
5T,2025-04-12 12:00:00,304.77,1007.0,50.0,5.28,273.0,100.0,Clouds,5,12,3.0,10.0,40077.0,4788.74,32138.0,0.38,22.97,0.11,188.0,54185.0,,,,,,,,,4,0,0,0,0,0,1,0,True,0
61T,2025-04-07 18:00:00,303.02,1011.0,70.0,3.71,192.0,63.0,Clouds,0,18,4.0,4.0,85345.0,4542.29,74932.0,0.4,5.08,0.02,302.0,631723.0,13.6796,100.6067,501.26,370.82,87.74,227.57,0.0,9292.6,4,0,0,0,0,0,0,1,True,0
61T,2025-04-07 19:00:00,302.77666666666664,1011.0,71.0,3.38,195.0,71.33333333333333,Clouds,0,19,3.333333333333333,4.0,85345.0,4542.29,74932.0,0.4,5.08,0.02,302.0,631723.0,13.6796,100.6067,442.59,317.75,79.16,186.44,0.0,8010.86,4,0,0,0,0,0,0,1,True,0
61T,2025-04-07 20:00:00,302.53333333333336,1011.0,72.0,3.0500000000000003,198.0,79.66666666666667,Clouds,0,20,2.666666666666667,4.0,85345.0,4542.29,74932.0,0.4,5.08,0.02,302.0,631723.0,13.6796,100.6067,371.89,258.24,71.53,148.06,0.0,6462.1,4,0,0,0,0,0,0,1,True,0
61T,2025-04-07 21:00:00,302.29,1011.0,73.0,2.72,201.0,88.0,Clouds,0,21,2.0,4.0,85345.0,4542.29,74932.0,0.4,5.08,0.02,302.0,631723.0,13.6796,100.6067,320.9,214.7,66.76,120.64,0.0,5287.17,4,0,0,0,0,0,0,1,True,0
61T,2025-04-07 22:00:00,302.17333333333335,1011.6666666666666,73.33333333333333,2.97,197.0,90.0,Clouds,0,22,1.6666666666666667,4.0,85345.0,4542.29,74932.0,0.4,5.08,0.02,302.0,631723.0,13.6796,100.6067,294.13,190.72,63.9,101.45,0.0,4699.71,4,0,0,0,0,0,0,1,True,0
61T,2025-04-07 23:00:00,302.0566666666667,1012.3333333333334,73.66666666666667,3.22,193.0,92.0,Clouds,0,23,1.3333333333333337,4.0,85345.0,4542.29,74932.0,0.4,5.08,0.02,302.0,631723.0,13.6796,100.6067,302.43,194.37,67.71,93.22,0.0,4913.33,4,0,0,0,0,0,0,1,True,0
61T,2025-04-08 00:00:00,301.94,1013.0,74.0,3.47,189.0,94.0,Clouds,1,0,1.0,4.0,85345.0,4542.29,74932.0,0.4,5.08,0.02,302.0,631723.0,13.6796,100.6067,352.77,231.68,82.02,93.22,0.02,6515.5,4,0,0,0,0,0,0,1,True,0
61T,2025-04-08 01:00:00,302.39,1013.3333333333334,68.0,3.613333333333333,186.33333333333331,96.0,Clouds,1,1,1.0,4.0,85345.0,4542.29,74932.0,0.4,5.08,0.02,302.0,631723.0,13.6796,100.6067,427.59,287.87,88.69,105.56,0.33,9399.41,4,0,0,0,0,0,0,1,True,0
61T,2025-04-08 02:00:00,302.84000000000003,1013.6666666666666,62.0,3.756666666666667,183.66666666666663,98.0,Clouds,1,2,1.0,4.0,85345.0,4542.29,74932.0,0.4,5.08,0.02,302.0,631723.0,13.6796,100.6067,503.08,342.86,86.78,156.28,3.58,11001.59,4,0,0,0,0,0,0,1,True,0
